lat,lon,Enb.avg_income,Enb.woz,Enbp.high_education,Enbp.independent,Enbp.low_education,Enbp.unemployed,Gcb.buurt,Gcb.buurtcode,Inp.Grey,Pnb.cohesion,Pnb.diversity,Pnb.good_life,Pnb.pop,Pnbp.complains_aq,Pnbp.complains_noise,Pnbp.feels_unsafe,Pnbp.mostly_by_car,Pnbp.mostly_walking,Pnbp.unhappy,Vc.milieuzone,Vc.mode_species,Vc.mode_tree_species,Vn.PM10_avg_2020,Vn.PM10_avg_2021,Vn.PM10_avg_2022,Vn.med_tree_height,Vn.number_species,Vn.number_tree_species,Vn.number_trees,Vn.prec_ann,Vn.tavg_ann,Vnp.Green
51467,5436,9.6,,0.0,,83.3,37.0,Vredeoord,426,0.04856959249244448,,,,3.0,,,,,,,0,SILENE DIOICA,,,,,,1.0,,,64.58333333333333,10.11907958984375,0.19532357601522743
51467,5437,9.6,,0.0,,83.3,37.0,Vredeoord,426,0.039174226276230836,,,,3.0,,,,,,,0,REYNOUTRIA JAPONICA,,,,,,2.0,,,64.58333333333333,10.11907958984375,0.4339730801254267
51467,5438,9.6,,0.0,,83.3,37.0,Vredeoord,426,0.029539281634082135,,,,3.0,,,,,,,0,IMPATIENS GLANDULIFERA,,,,,,1.0,,,64.58333333333333,10.11907958984375,0.19595580370253396
51467,5439,9.6,,0.0,,83.3,37.0,Vredeoord,426,0.02995903621334522,,,,3.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.0633171251998233
51467,5440,9.6,,0.0,,83.3,37.0,Vredeoord,426,0.0335568704568322,,,,3.0,,,,,,,0,PRUNUS PADUS,,,,,,1.0,,,64.58333333333333,10.11907958984375,0.11779830461003032
51467,5441,9.6,,0.0,,83.3,37.0,Vredeoord,426,0.12326747781286666,,,,3.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.016138437934073935
51467,5442,9.6,,0.0,,83.3,37.0,Vredeoord,426,0.24902619672534848,,,,3.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.03224055613272096
51467,5443,9.6,,0.0,,83.3,37.0,Vredeoord,426,0.16792953732333213,,,,3.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.0015870374835746752
51467,5444,9.6,,0.0,,83.3,37.0,Vredeoord,426,0.575323111837896,,,,3.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.036097723879490506
51467,5445,9.6,,0.0,,83.3,37.0,Vredeoord,426,0.2960836595301647,,,,3.0,,,,,,,0,,,,,,,,,,,,0.08515749027326724
51467,5446,9.6,,0.0,,83.3,37.0,Vredeoord,426,0.20133030247264624,,,,3.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.12782549421115877
51467,5447,9.6,,0.0,,83.3,37.0,Vredeoord,426,0.4331713815040814,,,,3.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.32259130603683495
51467,5448,74.09,464.0,46.4,84.4,17.39,3.0,Driehoeksbos,511,0.2556880454810582,6.1,0.34,7.6,10.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Zomereik,,,,16.5,,1.0,15.0,64.58333333333333,10.11907958984375,0.03026574184922373
51467,5449,74.09,464.0,46.4,84.4,17.39,3.0,Driehoeksbos,511,0.16857408454413997,6.1,0.34,7.6,10.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Zomereik,,,,13.5,,1.0,1.0,64.58333333333333,10.11907958984375,0.016675182458301435
51467,5450,74.09,464.0,46.4,84.4,17.39,3.0,Driehoeksbos,511,0.10648180119576996,6.1,0.34,7.6,10.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Moeraseik,,,,13.5,,1.0,3.0,64.58333333333333,10.11907958984375,0.0936776563506605
51467,5451,74.09,464.0,46.4,84.4,17.39,3.0,Driehoeksbos,511,0.2998399617076609,6.1,0.34,7.6,10.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Zwarte linde cv,,,,21.0,,2.0,8.0,64.58333333333333,10.11907958984375,0.5438630900845587
51467,5452,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.165454829300472,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Valse acacia,,,,3.0,,6.0,35.0,64.58333333333333,10.11907958984375,0.7239349981253049
51467,5453,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.18015870112643215,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,SONCHUS ARVENSIS,Valse acacia,,,,16.5,1.0,7.0,13.0,64.58333333333333,10.11907958984375,0.6271791836030228
51467,5454,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.2384728807676376,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Zomereik,,,,13.5,,4.0,14.0,64.58333333333333,10.11907958984375,0.15945566221925217
51467,5455,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.2828526235523168,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Gewone plataan,,,,13.5,,4.0,11.0,64.58333333333333,10.11907958984375,0.2903144826185553
51467,5456,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.3274956299631654,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Berk,,,,21.0,,4.0,20.0,,,0.6380859436463668
51467,5457,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.355328247184142,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Zwarte linde cv,,,,16.5,,4.0,27.0,64.58333333333333,10.11907958984375,0.4158264686418247
51467,5458,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.3209020483385188,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Zwarte linde cv,,,,13.5,,3.0,17.0,64.58333333333333,10.11907958984375,0.042879788676658134
51467,5459,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.24628345566360849,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Boomhazelaar,,,,10.5,,6.0,13.0,64.58333333333333,10.11907958984375,0.0672534794788115
51467,5460,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.20506741029318212,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Boomhazelaar,,,,9.0,,1.0,4.0,64.58333333333333,10.11907958984375,0.0
51467,5461,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.20092979803173988,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Boomhazelaar,,,,10.5,,2.0,8.0,64.58333333333333,10.11907958984375,0.0
51467,5462,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.2895610869948992,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Honingboom,,,,10.5,,1.0,6.0,64.58333333333333,10.11907958984375,0.008077271193127898
51467,5463,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.22634382431312972,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Smalbladige es cv,,,,7.5,,2.0,5.0,64.58333333333333,10.11907958984375,0.02205468215406219
51467,5464,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.18882610280383033,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Moseik,,,,16.5,,4.0,15.0,64.58333333333333,10.11907958984375,0.4045799313118106
51467,5465,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.21170249750633735,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,LYSIMACHIA PUNCTATA,Smalbladige es cv,,,,13.5,2.0,2.0,6.0,64.58333333333333,10.11907958984375,0.25080101325073384
51467,5466,38.7,252.0,30.2,71.4,28.2,6.0,Prinsejagt,512,0.8343733157568896,6.1,0.5,7.6,37.0,28.0,49.0,7.0,53.0,14.0,7.0,0,,Kolchische esdoorn cv,,,,7.5,,2.0,6.0,,,0.95
51467,5467,33.1,221.0,18.8,63.6,43.4,11.0,Jagershoef,513,0.4012543102253714,5.3,0.67,7.0,55.0,23.0,42.0,20.0,57.0,26.0,8.0,0,,Zwarte berk,,,,10.5,,3.0,8.0,64.58333333333333,10.11907958984375,0.5433748059097944
51467,5468,33.1,221.0,18.8,63.6,43.4,11.0,Jagershoef,513,0.31651988376225704,5.3,0.67,7.0,55.0,23.0,42.0,20.0,57.0,26.0,8.0,0,,Dubbelbloemige paardenkastanje,,,,10.5,,4.0,22.0,64.58333333333333,10.11907958984375,0.5712655310999389
51467,5469,33.1,221.0,18.8,63.6,43.4,11.0,Jagershoef,513,0.2768460824961768,5.3,0.67,7.0,55.0,23.0,42.0,20.0,57.0,26.0,8.0,0,,Dubbelbloemige paardenkastanje,,,,7.5,,4.0,31.0,64.58333333333333,10.11907958984375,0.5752717543149698
51467,5470,33.1,221.0,18.8,63.6,43.4,11.0,Jagershoef,513,0.2446934432294723,5.3,0.67,7.0,55.0,23.0,42.0,20.0,57.0,26.0,8.0,0,,Dubbelbloemige paardenkastanje,,,,13.5,,5.0,26.0,64.58333333333333,10.11907958984375,0.520572962373857
51467,5471,33.1,221.0,18.8,63.6,43.4,11.0,Jagershoef,513,0.3177370897049596,5.3,0.67,7.0,55.0,23.0,42.0,20.0,57.0,26.0,8.0,0,,Es,,,,16.5,,6.0,49.0,64.58333333333333,10.11907958984375,0.543999251692994
51467,5472,33.1,221.0,18.8,63.6,43.4,11.0,Jagershoef,513,0.496882519647863,5.3,0.67,7.0,55.0,23.0,42.0,20.0,57.0,26.0,8.0,0,,Dubbelbloemige paardenkastanje,,,,7.5,,8.0,27.0,64.58333333333333,10.11907958984375,0.3911349916332602
51467,5473,38.7,224.0,44.8,77.9,17.2,3.0,Winkelcentrum,515,0.17308634928301958,5.5,0.61,7.2,27.0,26.0,49.0,23.0,64.0,37.0,9.0,0,,Sierpeer cv,,,,7.5,,8.0,27.0,64.58333333333333,10.11907958984375,0.32957894990889847
51467,5474,38.7,224.0,44.8,77.9,17.2,3.0,Winkelcentrum,515,0.4022827001739582,5.5,0.61,7.2,27.0,26.0,49.0,23.0,64.0,37.0,9.0,0,,Zilverlinde cv,,,,7.5,,6.0,11.0,64.58333333333333,10.11907958984375,0.19736669704525545
51467,5475,38.7,224.0,44.8,77.9,17.2,3.0,Winkelcentrum,515,0.6108760891788542,5.5,0.61,7.2,27.0,26.0,49.0,23.0,64.0,37.0,9.0,0,,Haagbeuk,,,,3.0,,11.0,27.0,64.58333333333333,10.11907958984375,0.3111543001011297
51467,5476,38.7,224.0,44.8,77.9,17.2,3.0,Winkelcentrum,515,0.5688000049023035,5.5,0.61,7.2,27.0,26.0,49.0,23.0,64.0,37.0,9.0,0,,Haagbeuk,,,,3.0,,9.0,33.0,64.58333333333333,10.11907958984375,0.2794115590481199
51467,5477,38.7,224.0,44.8,77.9,17.2,3.0,Winkelcentrum,515,0.41678203291551646,5.5,0.61,7.2,27.0,26.0,49.0,23.0,64.0,37.0,9.0,0,,Linde,,,,3.0,,6.0,17.0,,,0.1666810711175971
51467,5478,38.7,224.0,44.8,77.9,17.2,3.0,Winkelcentrum,515,0.7156385485825968,5.5,0.61,7.2,27.0,26.0,49.0,23.0,64.0,37.0,9.0,0,,Moeraseik,,,,7.5,,9.0,15.0,64.58333333333333,10.11907958984375,0.1629720157292588
51467,5479,34.29,234.0,33.7,62.8,34.1,10.0,Vlokhoven,516,0.5459890178147206,5.09,0.71,6.8,54.0,23.0,51.0,23.0,51.0,21.0,10.0,0,,Gewone plataan,,,,13.5,,7.0,15.0,64.58333333333333,10.11907958984375,0.3375488944374909
51467,5480,34.29,234.0,33.7,62.8,34.1,10.0,Vlokhoven,516,0.2800544047415793,5.09,0.71,6.8,54.0,23.0,51.0,23.0,51.0,21.0,10.0,0,,Zomereik,,,,13.5,,7.0,20.0,64.58333333333333,10.11907958984375,0.49671271299923325
51467,5481,34.29,234.0,33.7,62.8,34.1,10.0,Vlokhoven,516,0.2432401495127049,5.09,0.71,6.8,54.0,23.0,51.0,23.0,51.0,21.0,10.0,0,,Dubbelbloemige paardenkastanje,,,,13.5,,10.0,33.0,64.58333333333333,10.11907958984375,0.5187016075625123
51467,5482,34.29,234.0,33.7,62.8,34.1,10.0,Vlokhoven,516,0.31641838713246906,5.09,0.71,6.8,54.0,23.0,51.0,23.0,51.0,21.0,10.0,0,,Zomereik,,,,13.5,,9.0,24.0,64.58333333333333,10.11907958984375,0.3021202582387359
51467,5483,34.29,234.0,33.7,62.8,34.1,10.0,Vlokhoven,516,0.1366464681125738,5.09,0.71,6.8,54.0,23.0,51.0,23.0,51.0,21.0,10.0,0,,Zomereik,,,,16.5,,8.0,24.0,64.58333333333333,10.11907958984375,0.4394765848390518
51467,5484,34.29,234.0,33.7,62.8,34.1,10.0,Vlokhoven,516,0.1664939038373791,5.09,0.71,6.8,54.0,23.0,51.0,23.0,51.0,21.0,10.0,0,,Zomereik,,,,13.5,,8.0,29.0,64.58333333333333,10.11907958984375,0.3883114049235208
51467,5485,34.29,234.0,33.7,62.8,34.1,10.0,Vlokhoven,516,0.2742376494778217,5.09,0.71,6.8,54.0,23.0,51.0,23.0,51.0,21.0,10.0,0,,Paardenkastanje,,,,7.5,,11.0,35.0,64.58333333333333,10.11907958984375,0.5930561566142543
51467,5486,34.29,234.0,33.7,62.8,34.1,10.0,Vlokhoven,516,0.5044371410214848,5.09,0.71,6.8,54.0,23.0,51.0,23.0,51.0,21.0,10.0,0,,Moeraseik,,,,13.5,,4.0,11.0,64.58333333333333,10.11907958984375,0.39756084850315593
51467,5487,35.2,221.0,18.5,63.7,40.4,10.0,Eckart,541,0.3966355175225849,5.8,0.66,7.1,52.0,21.0,40.0,16.0,49.0,17.0,6.0,0,,Es,,,,16.5,,4.0,13.0,,,0.590510625024356
51467,5488,35.2,221.0,18.5,63.7,40.4,10.0,Eckart,541,0.3158706344945869,5.8,0.66,7.1,52.0,21.0,40.0,16.0,49.0,17.0,6.0,0,,Es,,,,13.5,,7.0,25.0,64.58333333333333,10.11907958984375,0.5194713388111718
51467,5489,35.2,221.0,18.5,63.7,40.4,10.0,Eckart,541,0.3524047116354367,5.8,0.66,7.1,52.0,21.0,40.0,16.0,49.0,17.0,6.0,0,,Es,,,,10.5,,7.0,22.0,64.58333333333333,10.11907958984375,0.33573300652434007
51467,5490,35.2,221.0,18.5,63.7,40.4,10.0,Eckart,541,0.5266939187964994,5.8,0.66,7.1,52.0,21.0,40.0,16.0,49.0,17.0,6.0,0,,Es,,,,10.5,,10.0,12.0,64.58333333333333,10.11907958984375,0.2476272282178313
51467,5491,35.2,221.0,18.5,63.7,40.4,10.0,Eckart,541,0.2095862893990781,5.8,0.66,7.1,52.0,21.0,40.0,16.0,49.0,17.0,6.0,0,,Zilverlinde,,,,7.5,,6.0,19.0,64.58333333333333,10.11907958984375,0.25310363198257824
51467,5492,35.2,221.0,18.5,63.7,40.4,10.0,Eckart,541,0.28410668330689703,5.8,0.66,7.1,52.0,21.0,40.0,16.0,49.0,17.0,6.0,0,,Zomereik,,,,10.5,,8.0,23.0,64.58333333333333,10.11907958984375,0.2972984586892666
51467,5493,35.2,221.0,18.5,63.7,40.4,10.0,Eckart,541,0.2970374421830976,5.8,0.66,7.1,52.0,21.0,40.0,16.0,49.0,17.0,6.0,0,HERACLEUM MANTEGAZZIANUM,Zomereik,,,,10.5,2.0,6.0,30.0,64.58333333333333,10.11907958984375,0.39103851672708995
51467,5494,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.20742411104606526,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,,Zomereik,,,,10.5,,6.0,28.0,64.58333333333333,10.11907958984375,0.4132736218049443
51467,5495,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.4363033644567812,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,,Zomereik,,,,10.5,,8.0,26.0,64.58333333333333,10.11907958984375,0.12111856428131759
51467,5496,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.41529706937943267,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,,Es,,,,10.5,,6.0,23.0,64.58333333333333,10.11907958984375,0.09790610605535675
51467,5497,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.3701775549267241,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,,Gewone es cv,,,,7.5,,9.0,28.0,64.58333333333333,10.11907958984375,0.05823364775179842
51467,5498,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.36238926850128655,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,HEDERA HELIX,Sierpeer cv,,,,10.5,1.0,6.0,16.0,,,0.09513170349091749
51467,5499,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.30380387667663905,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,CARPINUS BETULUS,Zomereik,,,,12.0,2.0,3.0,20.0,64.58333333333333,10.11907958984375,0.1320466678476124
51467,5500,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.33202054131396297,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,TRIFOLIUM DUBIUM,Zomereik,,,,10.5,1.0,6.0,26.0,63.916666666666664,9.986414591471354,0.16005565080180387
51467,5501,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.37850790134056017,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,,Zomereik,,,,10.5,,7.0,24.0,63.916666666666664,9.986414591471354,0.1651259128618821
51467,5502,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.1494866487056508,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,,Zomereik,,,,10.5,,3.0,18.0,63.916666666666664,9.986414591471354,0.1821546762000963
51467,5503,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.14349053139638263,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,,Gewone plataan,,,,21.0,,3.0,29.0,63.916666666666664,9.986414591471354,0.17053932941241787
51467,5504,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.250527117840125,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,,Zomereik,,,,16.5,,3.0,17.0,63.916666666666664,9.986414591471354,0.22522435027361334
51467,5505,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.29419261322074547,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,ACER CAMPESTRE,Zomereik,,,,13.5,1.0,2.0,11.0,63.916666666666664,9.986414591471354,0.1511712975501942
51467,5506,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.26901581519055284,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,,Zomereik,,,,12.0,,1.0,4.0,63.916666666666664,9.986414591471354,0.27365954664946196
51467,5507,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.18069988393397107,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,,Zomereik,,,,10.5,,1.0,11.0,63.916666666666664,9.986414591471354,0.3079181366561515
51467,5508,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.17070151781383525,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,EUPATORIUM CANNABINUM,Zomereik,,,,10.5,1.0,3.0,12.0,63.916666666666664,9.986414591471354,0.5686851105152521
51467,5509,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.20140727807434328,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,,Zomereik,,,,10.5,,3.0,17.0,63.916666666666664,9.986414591471354,0.7074791437146876
51467,5510,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.18854107260514436,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,,Zomereik,,,,7.5,,3.0,12.0,63.916666666666664,9.986414591471354,0.6533679833535879
51467,5511,77.9,499.0,69.4,81.8,8.1,,Luytelaer,542,0.09840259825588452,7.3,0.33,8.5,12.0,20.0,33.0,1.0,56.0,10.0,4.0,0,EUPATORIUM CANNABINUM,,,,,,1.0,,,63.916666666666664,9.986414591471354,0.23655602636101986
51468,5387,,,,,,,Eindhoven Airport,638,0.03610838815628016,,,,,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.002755321817384725
51468,5388,,,,,,,Eindhoven Airport,638,0.06965706930490528,,,,,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.036872057777556776
51468,5389,,,,,,,Eindhoven Airport,638,0.0961867942362535,,,,,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.0906479477399015
51468,5390,,,,,,,Eindhoven Airport,638,0.25167808350297444,,,,,,,,,,,0,,,20.8425832711485,21.674248208194395,19.389424281208576,,,,,64.25,9.933415730794271,0.39887620913803
51468,5391,,,,,,,Eindhoven Airport,638,0.29501316615325995,,,,,,,,,,,0,,Zomereik,,,,13.5,,4.0,9.0,64.25,9.933415730794271,0.8143031448948931
51468,5392,,,,,,,BeA2,631,0.29739222987756014,,,,0.0,,,,,,,0,,Zomereik,,,,16.5,,1.0,1.0,,,0.95
51468,5393,,,,,,,BeA2,631,0.13594896245239982,,,,0.0,,,,,,,0,,Beuk,,,,16.5,,4.0,23.0,64.25,9.933415730794271,0.95
51468,5394,,,,,,,BeA2,631,0.023681856832288805,,,,0.0,,,,,,,0,,Tweestijlige meidoorn,,,,3.0,,2.0,21.0,64.25,9.933415730794271,0.95
51468,5395,,,,,,,BeA2,631,0.04714250564818869,,,,0.0,,,,,,,0,,Noorse esdoorn cv,,,,13.5,,4.0,47.0,64.25,9.933415730794271,0.95
51468,5396,,,,,,,BeA2,631,0.0542664388557172,,,,0.0,,,,,,,0,,Noorse esdoorn cv,,,,13.5,,3.0,13.0,64.25,9.933415730794271,0.95
51468,5397,,,,,,,BeA2,631,0.1066498771163507,,,,0.0,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.041235224977203194
51468,5398,,,,,,,BeA2,631,0.09554283355140955,,,,0.0,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.0
51468,5399,,,,,,,BeA2,631,0.1933512165930435,,,,0.0,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.19091031592910165
51468,5400,,,,,,,BeA2,631,0.09398358631967593,,,,0.0,,,,,,,0,,Zomereik,,,,21.0,,1.0,8.0,64.25,9.933415730794271,0.758054545141951
51468,5401,,,,,,,BeA2,631,0.09431404651940385,,,,0.0,,,,,,,0,,Zomereik,,,,21.0,,2.0,21.0,64.25,9.933415730794271,0.95
51468,5402,,,,,,,BeA2,631,0.09464527088485084,,,,0.0,,,,,,,0,,Zomereik,,,,21.0,,1.0,21.0,,,0.95
51468,5403,,,,,,,BeA2,631,0.28053229950715575,,,,0.0,,,,,,,0,ANTHYLLIS VULNERARIA,Zomereik,,,,21.0,2.0,1.0,12.0,64.25,9.933415730794271,0.95
51468,5404,,,,,,,BeA2,631,0.95,,,,0.0,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.057823114383948014
51468,5405,,,,,,,Mispelhoef,628,0.95,,,,0.0,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.6750921891830742
51468,5406,,,,,,,Mispelhoef,628,0.2592684842092341,,,,0.0,,,,,,,0,PIPISTRELLUS PIPISTRELLUS,Zomereik,,,,13.5,2.0,1.0,23.0,64.25,9.933415730794271,0.95
51468,5407,,,,,,,Mispelhoef,628,0.13739183750087433,,,,0.0,,,,,,,0,,Zomereik,,,,10.5,,1.0,1.0,64.25,9.933415730794271,0.0040322229523227435
51468,5408,,,,,,,Mispelhoef,628,0.0799863622439446,,,,0.0,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.010933054516406405
51468,5409,,,,,,,Mispelhoef,628,0.09247555713339685,,,,0.0,,,,,,,0,,Els,,,,10.5,,1.0,2.0,64.25,9.933415730794271,0.038232957158915525
51468,5410,,,,,,,Mispelhoef,628,0.1365176469200973,,,,0.0,,,,,,,0,,Els,,,,9.0,,1.0,2.0,64.25,9.933415730794271,0.03792462127562016
51468,5411,,,,,,,Mispelhoef,628,0.09754054626013335,,,,0.0,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.001974047565239304
51468,5412,,,,,,,Mispelhoef,628,0.03657629078231992,,,,0.0,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.0
51468,5413,,,,,,,Mispelhoef,628,0.2692291208329397,,,,0.0,,,,,,,0,,,,,,,,,,,,0.018216365498098974
51468,5414,,,,,,,Mispelhoef,628,0.5188727171497066,,,,0.0,,,,,,,0,,Zomereik,,,,9.0,,1.0,4.0,64.25,9.933415730794271,0.12874704099819145
51468,5415,,,,,,,Mispelhoef,628,0.6216720047228809,,,,0.0,,,,,,,0,,Zomereik,,,,7.5,,1.0,2.0,64.25,9.933415730794271,0.044600459704102834
51468,5416,,,,,,,Mispelhoef,628,0.04952380259170124,,,,0.0,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.0
51468,5417,,,,,,,Mispelhoef,628,0.5026224390749354,,,,0.0,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.0
51468,5418,,,,,,,Mispelhoef,628,0.7167038259809099,,,,0.0,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.0
51468,5419,,,,,,,Mispelhoef,628,0.14092272120642946,,,,0.0,,,,,,,0,,,,,,,,,,64.25,9.933415730794271,0.0
51468,5420,,,,,,,Mispelhoef,628,0.15502663639311923,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.008125803982801053
51468,5421,,,,,,,Mispelhoef,628,0.29275708400687334,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.05062399396091367
51468,5422,,,,,,,Mispelhoef,628,0.5321684793502046,,,,0.0,,,,,,,0,,Zomereik,,,,7.5,,1.0,1.0,64.58333333333333,10.11907958984375,0.1433678764822639
51468,5423,,,,,,,Mispelhoef,628,0.95,,,,0.0,,,,,,,0,,Zomereik,,,,13.5,,4.0,15.0,64.58333333333333,10.11907958984375,0.15672751399418364
51468,5424,,,,,,,Mispelhoef,628,0.95,,,,0.0,,,,,,,0,,Zomereik,,,,21.0,,1.0,2.0,,,0.011898670233629281
51468,5425,,,,,,,Mispelhoef,628,0.95,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51468,5426,,,,,,,Mispelhoef,628,0.8563234765227442,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51468,5427,,,,,,,Mispelhoef,628,0.6334820416916965,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51468,5428,,,,,,,Mispelhoef,628,0.8793774081286178,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51468,5429,,,,,,,Mispelhoef,628,0.95,,,,0.0,,,,,,,0,,,,,,,,,,64.58333333333333,10.11907958984375,0.0
51468,5430,,,,,,,Mispelhoef,628,0.745649699502682,,,,0.0,,,,,,,0,,Zomereik,,,,10.5,,1.0,3.0,64.58333333333333,10.11907958984375,0.013238029571059183
